id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48526278,"Stylish, well presented & perfectly situated!",391573585,Inderjeet,,Bishopston & Ashley Down,51.48622,-2.58522,Entire home/apt,123,1,81,2022-09-11,6.23,1,144,73,
48624735,Double Room near Gloucester road & St Andrews Park,2730261,Juliet,,Ashley,51.4714,-2.58787,Private room,38,2,40,2022-09-05,2.33,1,314,22,
48641178,Green Cottage,110438124,Michael,,Redland,51.47129,-2.60623,Entire home/apt,102,28,0,,,1,285,0,
48651098,Swane villa,202169749,Rowena,,Stockwood,51.4152,-2.53645,Entire home/apt,86,4,7,2022-07-15,0.41,3,326,3,
48686202,The Little Lodge,392784181,Hannah,,Avonmouth & Lawrence Weston,51.49252,-2.64719,Entire home/apt,115,1,164,2022-08-24,8.96,1,166,96,
48707074,Gorgeous 2 bed apartment in Bristol City Centre,380422424,Rebecca,,Central,51.45422,-2.59725,Entire home/apt,119,1,82,2022-09-11,4.53,2,255,53,
48715639,Superb En Suite room with free parking,178961162,Ella,,St George West,51.46214,-2.54421,Private room,33,2,4,2021-11-28,0.38,2,0,4,
48795423,Short term lets from £18 per person/ per night,382836301,Dave,,Eastville,51.47513,-2.54846,Entire home/apt,203,2,5,2022-04-17,0.31,4,263,1,
48882015,Centrally-located flat in stunning period building,394278202,David,,Central,51.45559,-2.5987,Entire home/apt,92,1,45,2022-09-05,2.60,1,271,30,
48908135,Spacious bedroom with en-suite and city views,108653746,James,,Windmill Hill,51.43636,-2.59569,Private room,70,2,7,2022-09-19,1.57,1,8,7,
48916039,Cosy Country Barn (converted old cider barn),252102196,Sam,,Hartcliffe & Withywood,51.39461,-2.61189,Entire home/apt,100,3,29,2022-09-03,2.12,2,288,24,
48927556,Habourside Creative Retreat in Bristol Centre,42886024,James,,Central,51.44818,-2.59605,Private room,103,1,109,2022-09-04,6.83,1,21,78,
48972207,Gorgeous Apartment in the heart of Clifton,73343611,Danielle,,Clifton Down,51.46,-2.61305,Entire home/apt,140,1,24,2022-07-03,1.38,1,362,6,
49016040,Large Three Floored House With Garden,44734831,Simon,,Bishopston & Ashley Down,51.48016,-2.57951,Entire home/apt,110,2,5,2022-08-01,0.34,2,0,2,
49048221,"Full appartment in Victorian house, full of charm!",34703517,Sophie,,Cotham,51.46587,-2.60526,Entire home/apt,100,2,16,2022-09-05,0.94,1,4,8,
49067284,Sunny Side Speedwell (BS5),93719894,Lauren,,Eastville,51.4668,-2.54064,Private room,41,2,22,2022-09-12,1.31,1,247,11,
49124285,"(F6) Huge -  City Centre, PARKING - Sleeps 8+",396199459,Donny Thomas,,Ashley,51.46156,-2.58528,Entire home/apt,226,2,65,2022-09-07,4.19,9,317,47,
49135997,House for rent very clean and comfy .,273716644,Annia Gamb,,St George Central,51.46129,-2.52061,Entire home/apt,80,2,7,2021-09-19,0.43,1,292,0,
49143757,Quiet city room Close to Parson street station BS3,39340804,Simon,,Bedminster,51.43665,-2.6111,Private room,52,1,42,2022-09-11,3.43,1,4,41,
49163707,Central Apartment with parking and private Access,99998716,Lisa,,Ashley,51.460442,-2.585876,Entire home/apt,160,28,35,2022-08-21,2.07,2,28,19,
49167663,"Plush Penthouse, City Centre - Parking sleeps 10+",396199459,Donny Thomas,,Ashley,51.46156,-2.58528,Entire home/apt,333,2,61,2022-09-12,4.50,9,323,53,
49172299,The Theatre Apartment - Bristol Harbourside Views,65463336,Michael,,Hotwells & Harbourside,51.4518,-2.59782,Entire home/apt,175,2,41,2022-07-21,2.36,2,0,6,
49174682,"A clean, comfortable private room in vegan house!",56240941,Carley,,St George Central,51.46241,-2.53563,Private room,47,1,7,2022-09-04,0.95,1,308,7,
49189611,Flat 6+7 - Sleeps 16 - City Centre - Parking,396199459,Donny Thomas,,Ashley,51.461563,-2.585281,Entire home/apt,304,2,37,2022-09-18,2.64,9,310,29,
49194088,Lily Caravan Towed Town Camping,144059401,Emma,,Lawrence Hill,51.44972,-2.57431,Entire home/apt,66,1,39,2022-07-20,2.27,7,310,15,
49203568,"(F5) Huge - City Centre, PARKING - Sleeps 8+",396199459,Donny Thomas,,Ashley,51.46156,-2.58528,Entire home/apt,226,2,74,2022-09-18,5.83,9,343,71,
49205711,Flat 5+6 - SLEEPS 16 in City Centre - PARKING,396199459,Donny Thomas,,Ashley,51.46156,-2.58528,Entire home/apt,451,2,9,2022-07-25,0.86,9,316,9,
49222232,Quirky Garden Retreat - newly rennovated space,309150407,Ann,,Eastville,51.479134,-2.545242,Entire home/apt,66,1,64,2022-09-16,3.90,1,359,46,
49242744,'The Smokehouse' Lake Valley View Apartment - ONE,331301160,Lucy,,Hartcliffe & Withywood,51.38659,-2.62325,Entire home/apt,190,2,57,2022-09-03,3.58,1,266,23,
49287345,King Size Room 10 minutes from the city centre,151780642,Adam,,Hengrove & Whitchurch Park,51.42417,-2.57291,Private room,42,2,51,2022-09-09,2.97,1,341,36,
49302679,Bright & Beautiful Studio Flat in Bristol,397813485,Fiona,,Redland,51.4775,-2.60752,Entire home/apt,75,1,0,,,1,36,0,
49316901,Great  located Victorian house with all amenities,32862540,Patrycja,,Avonmouth & Lawrence Weston,51.48941,-2.677784,Entire home/apt,194,2,27,2022-08-19,1.70,10,67,11,
49320087,"Room with kitchen,toilet",395383929,Shagufta,,Lockleaze,51.48363,-2.57925,Entire home/apt,45,1,35,2022-06-26,2.03,1,229,13,
49340148,✪Fantastic Apartment in Stoke Bishop nr Clifton✪,90684209,Neil,,Stoke Bishop,51.4804,-2.63488,Entire home/apt,122,1,67,2022-09-11,3.91,17,338,42,
49362675,Comfortable home from home in excellent location,20658578,Kate,,Bedminster,51.43974,-2.60857,Entire home/apt,130,3,65,2022-08-01,3.85,1,137,42,
49421941,The Ridings home away from home.,398621577,Broghan,,Hartcliffe & Withywood,51.40616,-2.63287,Entire home/apt,59,1,44,2022-09-04,2.62,1,259,34,
49461172,Swane house 1-12mths available,202169749,Rowena,,Stockwood,51.41379,-2.53577,Entire home/apt,87,7,2,2021-08-08,0.13,3,360,0,
49578082,Modern House in Frenchay - 10 mins from centre,32186965,Louise,,Frome Vale,51.49732,-2.52683,Entire home/apt,180,1,22,2022-09-02,1.38,1,5,12,
49639829,"Large bright room in Southville, Bristol.",47106989,Becky,,Southville,51.44319,-2.61054,Private room,56,1,14,2022-09-11,1.10,1,19,12,
49653145,"The Garden House, Windmill Hill, Bristol",223392130,Sophie,,Windmill Hill,51.43566,-2.59643,Entire home/apt,71,2,87,2022-08-28,5.52,1,43,64,
49661346,Stylish double room in central Bristol,122696129,Tamsin,,Clifton Down,51.46263,-2.60382,Private room,70,2,5,2022-08-23,0.33,3,297,2,
49718090,PRESIDENTIAL SUITE in St. Paul’s Graffiti Central,90733634,Paul,,Ashley,51.46378,-2.58578,Entire home/apt,195,2,54,2022-09-18,3.38,6,357,38,
49719617,Sleeps 16! Near Bristol City Centre - with garden.,236481623,Mairead,,Ashley,51.4671,-2.57716,Entire home/apt,566,2,21,2022-08-29,1.65,31,350,19,
49730978,The Stylish Gem of Clifton,152788806,Pass The Property,,Clifton,51.45526,-2.61846,Entire home/apt,151,2,16,2022-07-19,1.05,22,57,12,
49734076,Historic Portland square apartment with terrace,210736546,Shaun,,Ashley,51.46006,-2.5858,Entire home/apt,109,7,26,2022-08-23,1.64,1,174,12,
49740384,Double Room with Lovely Views,401166062,Robyn,,Redland,51.47279,-2.60762,Private room,50,2,28,2022-09-03,2.05,2,87,26,
49746332,"Flats 5,6,7 - 10 Bedrooms, City Centre, Parking",396199459,Donny Thomas,,Ashley,51.461563,-2.585281,Entire home/apt,784,2,2,2022-09-16,0.90,9,309,2,
49756361,Private Room close to Bristol City Centre,40148347,Lev,,Lawrence Hill,51.45752,-2.56801,Private room,64,1,38,2022-08-21,2.38,1,85,21,
49766445,Victorian Town House close to Gloucester Rd,284304740,Peter,,Redland,51.47895,-2.59503,Entire home/apt,95,2,18,2022-08-24,1.13,1,2,13,
49767908,Spacious 4 bed family home with garden in Bristol,60387158,Hannah,,Eastville,51.47561,-2.54436,Entire home/apt,300,3,11,2022-08-21,0.80,1,98,9,
49784860,(F2) - Smart Central Flat - PARKING,396199459,Donny Thomas,,Ashley,51.461563,-2.585281,Entire home/apt,116,2,27,2022-09-19,1.82,9,335,21,
49788660,The White Room,246967920,Suraia,,Southmead,51.49935,-2.61461,Private room,35,1,47,2022-09-14,2.99,1,0,30,
49802400,Brand New Flat near Ashton Gate and North Street,38826326,Scarlett,,Bedminster,51.43499,-2.62416,Entire home/apt,104,1,17,2022-08-18,1.23,1,44,12,
49805761,Ideally located one-bedroom flat by Temple Meads,42007723,Davin,,Central,51.44878,-2.58537,Entire home/apt,113,3,90,2022-09-11,5.71,1,6,72,
49811481,Clifton Townhouse,45843611,Frances And James,,Clifton,51.45209,-2.61216,Entire home/apt,120,3,2,2022-04-22,0.15,1,0,1,
49831633,The art room,7042630,Dana,,St George West,51.46152,-2.53957,Private room,30,3,14,2022-07-18,0.89,2,0,9,
49836448,St. George Maisonette,7042630,Dana,,St George Central,51.46107,-2.53911,Entire home/apt,60,3,14,2022-06-06,0.90,2,3,8,
49853825,Bright and airy warehouse style apartment,15369567,Mary,,St George Central,51.46473,-2.5093,Entire home/apt,75,2,17,2022-08-27,1.06,1,0,10,
49868981,The Broadmead Forest - Spacious 3BDR Apartment,59436467,Gregg,,Central,51.45439,-2.5908,Entire home/apt,158,1,12,2022-07-24,0.80,1,281,11,
49920148,The Hideaway Bristol/bath,290158828,Joe,,Brislington East,51.43285,-2.50109,Entire home/apt,89,2,70,2022-09-16,4.38,2,351,51,
49924179,Cozy 1 Bed Studio Flat - Corn St Bristol,224558961,Ralph,,Central,51.45448,-2.59502,Entire home/apt,86,2,26,2022-09-03,1.63,1,326,16,
49925906,The Hideaway (Hanham hills),290158828,Joe,,Brislington East,51.43437,-2.50213,Entire home/apt,89,2,20,2022-09-18,1.26,2,347,12,
49975525,Stylish Flat with courtyard in Central Bristol,403015546,Renata,,Lawrence Hill,51.46049,-2.57921,Entire home/apt,66,2,97,2022-09-15,6.15,2,304,73,
50018862,Bright Terraced House,30844161,Dayna,,Easton,51.4694,-2.56393,Private room,195,1,4,2022-03-06,0.28,3,0,2,
50020222,Bright two bedroom space with bathroom,30844161,Dayna,,Easton,51.46727,-2.56469,Private room,195,1,2,2021-09-19,0.16,3,0,0,
50021882,Bright two bedroom space with bathroom,30844161,Dayna,,Easton,51.46777,-2.56321,Private room,195,1,11,2021-11-14,0.71,3,0,5,
50024352,"Beautiful flat with balcony & lake views, Bristol",403463288,Kayleigh,,Bishopsworth,51.41404,-2.60339,Entire home/apt,83,1,32,2022-04-10,2.05,1,138,17,
50025877,Double room 25 minutes walk from the city centre.,1947658,Adam,,Southville,51.44547,-2.60103,Private room,40,1,1,2022-09-18,1,1,285,1,
50028064,Lovely 2 bedroom flat in Bristol City Centre,403498522,Bib,,Lawrence Hill,51.45895,-2.57843,Entire home/apt,97,1,24,2022-08-08,1.55,1,0,19,
50046020,Homely Georgian flat close to walks and the city,36348371,Kate,,Frome Vale,51.50093,-2.51672,Entire home/apt,100,2,10,2022-08-22,1.03,1,67,10,
50063468,Beautiful cosy house with patio and free parking,20726100,Julie F.,,Easton,51.46762,-2.5524,Entire home/apt,100,10,1,2021-12-27,0.11,1,0,1,
50083368,The Stylish Jewel of Central Bristol - Garden,152788806,Pass The Property,,Central,51.46229,-2.59083,Entire home/apt,591,2,5,2022-04-24,0.36,22,77,4,
50085925,Stylish 2 Bed in Central Bristol - Garden,152788806,Pass The Property,,Central,51.46362,-2.59119,Entire home/apt,194,2,12,2022-08-14,0.79,22,98,8,
50088942,"Modern, light eco flat in central Bristol",166444012,Klein,,Ashley,51.46723,-2.58103,Entire home/apt,79,2,11,2022-07-31,0.73,1,0,4,
50111767,Short Stay Bristol - Bellevue 1 Apartment,90684209,Neil,,Easton,51.46931,-2.56501,Entire home/apt,65,1,7,2021-11-28,0.46,17,360,4,
50142415,Stylish Flat in Beautiful Clifton Street,48240870,William,,Clifton,51.45601,-2.6145,Entire home/apt,101,3,41,2022-09-09,2.63,1,53,33,
50142805,Spare room - Gloucester Road & Southmead hospital,31872778,Claire,,Horfield,51.49396,-2.58664,Private room,36,1,18,2022-05-05,1.15,1,0,15,
50164199,Charming flat with private patio in Clifton,404843870,Caroline,,Clifton,51.45845,-2.62347,Entire home/apt,107,1,17,2022-09-16,1.09,1,302,8,
50167938,Beautiful family home with garden in Bishopston,5208349,Amanda,,Bishopston & Ashley Down,51.4826,-2.58889,Entire home/apt,120,3,3,2022-08-22,0.57,1,160,3,
50186921,Bristol - gorgeous flat.  Immaculate and spacious,212192678,Deborah,,Lockleaze,51.49771,-2.54188,Entire home/apt,129,3,16,2022-09-01,1.15,1,149,10,
50237273,"Jungle eco-house room, Greenbank",8521301,Zowie,,Eastville,51.46917,-2.55155,Private room,40,4,9,2022-05-23,0.65,1,149,2,
50238409,"(F1) Smart Central Flat, PARKING sleeps 2 to 4",396199459,Donny Thomas,,Ashley,51.46151,-2.58529,Entire home/apt,87,2,79,2022-09-14,5.70,9,341,72,
50239552,Stunning residential home close to city centre,99891828,Thomas,,Windmill Hill,51.44014,-2.59278,Entire home/apt,180,30,0,,,1,107,0,
50240578,Stunning Clifton flat in amazing central location,405588386,Yolanta,,Clifton Down,51.46338,-2.60616,Entire home/apt,127,1,56,2022-07-10,3.66,1,265,41,
50247154,Bristol 2-Bed House w/free parking 🏡,38726604,Lucy,,Stoke Bishop,51.48492,-2.64961,Entire home/apt,150,28,1,2021-09-11,0.08,1,39,0,
50273140,Two-Bedroom Clifton flat with terrace & office,51164009,Charlie,,Clifton Down,51.4687,-2.61599,Entire home/apt,100,2,10,2022-09-18,0.92,2,245,10,
50281651,City Centre King Bedroom+ Private Bathroom,405948865,Roberto,,Ashley,51.46239,-2.58499,Private room,75,1,19,2022-08-14,1.29,1,35,10,
50327524,"4 bed cottage. Hot tub, games rm. Nr Bath/Bristol",140761095,James,,Hengrove & Whitchurch Park,51.38676,-2.59723,Entire home/apt,237,2,108,2022-09-11,7.17,1,263,86,
50336157,Stunning 3 Bedroom Queen Square Apartment,76074723,Dave,,Central,51.44942,-2.59416,Entire home/apt,130,2,54,2022-09-11,4.68,6,92,54,
50338317,Great views in a lovely bright welcoming home. Lu,25066739,Fran,,Avonmouth & Lawrence Weston,51.4955897004164,-2.650350071489811,Private room,71,1,1,2022-09-04,1,4,364,1,
50378301,Stylish House ⭐️ Short walk - park & Gloucester Rd!,191249657,Kate,,Bishopston & Ashley Down,51.48435,-2.59327,Entire home/apt,127,1,137,2022-09-19,9.86,1,302,112,
50396547,St werburgh’s,407120628,Phil,,Ashley,51.46916,-2.57061,Private room,106,1,23,2022-08-21,1.65,1,180,16,
50414426,Sleek and Stylish 2 bed in Clifton - Garden,152788806,Pass The Property,,Clifton Down,51.45819,-2.61287,Entire home/apt,173,2,10,2022-09-05,0.73,22,96,7,
50427240,"Unique getaway, stone barn in nature reserve",32124205,Natalie,,Brislington East,51.43907,-2.53153,Entire home/apt,700,3,6,2022-06-04,0.42,1,260,3,
50432327,Your Apartment The Nook,125651447,Your Apartment,,Westbury-on-Trym & Henleaze,51.47882,-2.6076,Entire home/apt,157,1,9,2022-06-04,0.60,64,359,4,
50442884,Stunning Georgian apartment in historic Clifton,12143319,Eirwen,,Clifton,51.45553,-2.61266,Entire home/apt,314,2,31,2022-08-28,2.73,1,155,31,
50458106,Roof Terrace Flat On Bright&Vibrant Gloucester Rd,193830262,Laura,,Redland,51.47603,-2.59187,Entire home/apt,89,2,29,2022-03-03,2.28,1,0,22,
50478135,Spacious House with Garden and Hot-tub,65192629,Hopewell,,Knowle,51.42969,-2.56109,Entire home/apt,347,2,34,2022-08-26,2.26,157,68,24,
50517872,Spacious 2 bed flat with free parking in Redland,407658048,Sebastian,,Cotham,51.46456,-2.60226,Entire home/apt,136,2,17,2022-09-09,1.20,1,155,12,
50565242,"Amazing, central room, 5 min walk to Cabot Circus",408541474,Megan,,Lawrence Hill,51.45568,-2.58025,Private room,47,2,12,2022-08-30,0.81,1,0,8,
50568032,Large room in a tranquil city oasis,19430164,Katy,,Windmill Hill,51.43933,-2.59125,Shared room,77,1,5,2022-06-23,0.33,2,13,3,
50583833,Light and airy top floor Victorian flat in Clifton,144813038,Joanna,,Clifton Down,51.46463,-2.61434,Entire home/apt,106,2,59,2022-09-19,4.11,1,118,43,
50608381,"Beautiful large, comfortable Bristol family home",6146085,Suzi,,Bishopston & Ashley Down,51.47842,-2.58324,Entire home/apt,140,2,8,2022-08-21,0.58,1,47,6,
50610677,Large 2bed Bristol house with south facing garden,141813718,Niall,,Bishopsworth,51.42882,-2.61143,Entire home/apt,110,4,9,2022-08-28,0.75,1,8,9,
50610919,Hotwells Modern Mews with Parking,65192629,Hopewell,,Clifton,51.45032,-2.61797,Entire home/apt,152,2,28,2022-09-17,1.94,157,51,20,
50617150,"Peaceful two-bed home near station, child-friendly",19430164,Katy,,Windmill Hill,51.44047,-2.59128,Entire home/apt,169,5,9,2022-09-04,0.63,2,53,6,
50646782,Spacious  House  8/11 people- Redland-Free parking,119508990,Sarah,,Redland,51.47153,-2.59945,Entire home/apt,210,3,13,2022-08-28,0.93,2,11,11,
50654599,Lovely cozy and modern private room,77427516,Jo,,Horfield,51.49115,-2.58625,Private room,50,1,67,2022-08-25,4.67,1,324,54,
50658124,Bright and spacious 1 bedroom flat in Redland,240235677,Matthew,,Redland,51.47041,-2.60165,Entire home/apt,85,2,4,2022-09-05,2.26,1,342,4,
50665912,Cosy Double Bedroom in Clifton Georgian Crescent,49436089,Henrique,,Clifton,51.45369,-2.61827,Private room,45,1,20,2022-06-12,1.36,2,78,8,
50676054,Beautiful 2 bedroom house in heart of Bristol,340301719,Ruth,,Frome Vale,51.49729,-2.52714,Entire home/apt,183,2,24,2022-08-26,1.75,1,265,19,
50677662,"Beautiful, well positioned flat in Clifton Wood",9506181,Daniel,,Clifton,51.45057,-2.60971,Entire home/apt,100,3,7,2022-08-25,2.14,1,61,7,
50690473,"Contemporary 2 bed flat in Bristol, free parking",409628630,Jamie,,Southville,51.44225,-2.60316,Entire home/apt,100,1,40,2022-09-14,2.70,2,9,32,
50691383,Private room with en-suite bathroom and city views,402587604,Helena,,Windmill Hill,51.44159,-2.57197,Private room,49,2,41,2022-09-18,3.22,1,141,38,
50694465,Centrally located Light warm & welcoming apartment,327608603,Anya,,Southville,51.44401,-2.59329,Entire home/apt,83,2,11,2021-10-21,0.80,1,332,3,
50700043,Converted chapel flat,12860520,Yasmin,,St George Central,51.46142,-2.51166,Entire home/apt,112,2,10,2022-04-17,0.69,1,0,7,
50741927,Contemporary Large 2 Bedroom Apartment with Parkin,65192629,Hopewell,,Southville,51.4451,-2.60521,Entire home/apt,181,1,36,2022-08-08,2.46,157,6,25,
50744938,"Clifton Mewsing – with garage, balcony & courtyard",150376371,Sophie,,Clifton,51.45639,-2.62204,Entire home/apt,195,3,20,2022-08-29,1.63,1,111,19,
50800352,Bristol City Stays - 1 Bed - Pembroke Court,410588887,Louise,,Ashley,51.45938,-2.58766,Entire home/apt,105,2,29,2022-09-11,2.37,8,345,28,
50825278,Fishponds Pondarosa,382836301,Dave,,Eastville,51.47372,-2.54701,Entire home/apt,203,2,0,,,4,271,0,
50829147,Light and airy double en-suite loft room,410897425,Allison,,Easton,51.46047,-2.55998,Private room,42,2,1,2021-08-01,0.07,1,0,0,
50830723,Quick Break BS16 2EG,5567174,Nigit,,Frome Vale,51.48296,-2.5352,Private room,45,2,1,2022-07-17,0.45,3,137,1,
50837328,Spacious 1 bed flat  close to the Gloucester Road,5698765,Helen,,Redland,51.47843,-2.59581,Entire home/apt,75,2,42,2022-09-12,3.02,1,337,35,
50865150,Grand & Graceful One Bed Flat in Clifton Village,411241737,Tim,,Clifton,51.45653,-2.61356,Entire home/apt,85,1,43,2022-09-16,3.15,1,46,34,
50868065,St Paul’s Suites - Apartment 3,236481623,Mairead,,Ashley,51.46677,-2.57846,Entire home/apt,106,1,39,2022-09-19,3.23,31,254,39,
50883021,Your Apartment The Clarence - No.2,125651447,Your Apartment,,Clifton,51.45741,-2.60864,Entire home/apt,176,1,1,2022-07-25,0.51,64,357,1,
50895262,Double room with large double bed in an apartment,149833890,Queenie,,Hartcliffe & Withywood,51.40757,-2.62203,Private room,35,3,7,2022-07-19,0.56,1,52,6,
50907359,Clifton Garden Flat - 1 min from Suspension Bridge,312176023,Joni,,Clifton,51.45628,-2.62233,Entire home/apt,56,2,90,2022-09-03,6.37,1,0,75,
50932497,Two Berth Bell Tent,320130820,Arron,,Henbury & Brentry,51.52075,-2.56672,Entire home/apt,90,1,18,2022-08-28,1.27,1,173,13,
50933702,Private room in shared house Filton - close to MOD,38738641,Blanche,,Lockleaze,51.50148,-2.56695,Private room,33,1,6,2022-03-18,0.63,1,264,6,
50957517,Private double in Edwardian townhouse (Room 3),30898394,Matt,,Frome Vale,51.48248,-2.526,Private room,33,1,55,2022-09-10,3.95,3,78,35,
50969384,Stunning Top Floor Flat in Clifton Crescent,49436089,Henrique,,Clifton,51.45351,-2.61941,Entire home/apt,175,1,13,2022-07-24,0.95,2,100,10,
51017762,Cheerful 2 bed townhouse in Bristol,82622793,Chris,,St George West,51.46347427368164,-2.547208070755005,Entire home/apt,150,3,0,,,1,350,0,
51023144,Cheerful 3 bedroom home with fireplace and patio,412779819,Pedro,,Stoke Bishop,51.48503,-2.64467,Entire home/apt,215,2,29,2022-08-14,2.05,1,0,20,
51035160,"Bright double bedroom,  private bathroom, new home",32927703,Tom,,Bishopsworth,51.42792,-2.61212,Private room,55,2,12,2022-04-01,1.10,1,0,12,
51046499,Stunning whole 3-bed house with garden in Clifton,94008679,Caroline,,Clifton Down,51.46291,-2.61036,Entire home/apt,133,2,6,2022-09-02,2.81,1,116,6,
51085451,"Two bed, spacious flat by Temple Meads",147960157,Gary,,Central,51.44714,-2.58538,Entire home/apt,140,9,4,2021-09-19,0.30,3,1,0,
